COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,저가선호,인스타그램활동,부모서비스관심,공기질민감,홈쇼핑관심,온라인상품권관심,홈케어서비스관심,공기질가전제품관심,디지털전자제품기타관심,바디케어관심,반려동물용품관심,비타민영양제관심,생활가전제품기타관심,안마용품관심,헬스케어용품관심,헬스케어의료관심
bodyfriend,40,FEMALE,충북,키즈맘_초등생,56,3.8,2.4,2.6,4.3,2.4,6,1.5,0.1,4.3,4.3,4.3,4.5,4.5,4.3,4.4,4.4,3.9
bodyfriend,40,MALE,대전,1인가구,99,2.9,2.7,2,2.9,2.1,3.2,1.8,0.1,4.5,4.4,4.5,4.8,4.5,4.5,4.6,4.7,4.7
bodyfriend,40,FEMALE,강원,2인가구,44,4.9,2.2,2.4,4.1,1.9,6.1,2,0,4.7,4.6,4.5,4.9,4.7,4.5,5,4.8,4.5
bodyfriend,40,,광주,키즈맘_초등생,12,1.9,3.1,3.7,1.7,2.6,3.2,0.9,0,4,3.9,3.9,4,3.7,3.9,4,4.1,4
bodyfriend,40,MALE,광주,,79,2.8,3.4,2,2,2.1,3.2,1.8,0,4.2,4.1,4.2,4.3,4.1,4.1,4.2,4.2,4.2
bodyfriend,40,FEMALE,인천,키즈맘_미취학,172,3.4,2.1,1.8,5.2,2.2,6,1.9,0.1,4.2,4.1,4,4.3,4.1,4.2,4.1,4.3,3.9
bodyfriend,40,MALE,,중년_자녀동거,514,2.5,2.6,2.1,2.4,1.8,2.8,1.7,0,4.3,4.2,4.5,4.7,4.3,4.5,4.4,4.7,4.4
bodyfriend,40,FEMALE,경북,,69,2.5,1.9,1.8,4.1,2,5.5,1.9,0.2,4.1,4.1,4,4.1,3.8,4,4,4,4.2
bodyfriend,40,MALE,대구,키즈맘_중학생,110,3,2.4,1.9,1.7,2.1,3,1.7,0,4.7,4.5,4.6,4.8,4.5,4.6,4.7,4.8,4.6
bodyfriend,40,MALE,충북,키즈맘_초등생,111,2.9,2.9,1.8,2.4,2.6,3.2,1.7,0,4.6,4.6,4.6,4.9,4.5,4.7,4.8,4.9,4.7
bodyfriend,40,FEMALE,광주,중년_자녀동거,68,4.3,2.8,2,5.4,2.8,5.5,1.9,0,3.9,3.9,3.8,4,4.1,3.8,4.2,4.1,3.8
bodyfriend,40,MALE,서울,2인가구,504,3,2.6,2.1,2.2,2.2,3.3,1.8,0.1,4.3,4.2,4.5,4.7,4.3,4.4,4.4,4.7,4.3
bodyfriend,40,MALE,인천,,287,2.8,2.8,2.2,2.3,2.4,3.1,1.8,0.1,4.3,4.1,4.4,4.7,4.4,4.4,4.5,4.7,4.4
bodyfriend,40,FEMALE,대구,1인가구,53,4.5,2.9,2.1,3.1,2.3,5.7,1.9,0,4.4,4.5,4.5,4.5,4.5,4.6,4.6,4.5,4.4
bodyfriend,40,MALE,경기,,987,2.7,2.7,1.9,2.4,2.5,2.8,1.7,0.1,4,3.9,4.5,4.6,4.3,4.4,4.3,4.6,4.2
bodyfriend,40,FEMALE,울산,키즈맘_초등생,43,4.6,3.1,2.5,4.7,2.4,6.5,2.3,0,5,5,4.8,5,5.2,5.1,5.2,5.2,5.1
bodyfriend,40,,서울,중년_자녀동거,62,3.6,2,2.1,3,1.9,4.5,1.8,0.1,5,4.8,5.2,5.4,5.2,5.3,5.2,5.5,5.1
bodyfriend,40,,경기,2인가구,111,2.8,2.9,1.1,2.8,2.2,4,2.2,0.2,4.6,4.4,5,5.2,4.8,5,4.8,5.1,4.6
bodyfriend,40,MALE,제주,,41,2.3,3.6,2.5,2.9,2.6,2.2,2,0,4.3,4.4,4.5,4.5,4.3,4.3,4.6,4.4,4.1
bodyfriend,40,FEMALE,충남,2인가구,86,4.5,2.2,1.9,3.6,2.1,5.8,2.6,0.1,4.9,4.9,4.7,5,4.8,4.8,5,4.9,4.7
bodyfriend,40,MALE,전남,,78,2.6,2.2,2.8,2.3,2.8,3.2,1.8,0.1,4.2,4.2,4.2,4.4,4.1,4.3,4.3,4.4,4.2
bodyfriend,40,,전북,,14,3.7,2.9,2.4,1.6,2.3,4,2,0.5,3.9,3.8,3.9,4.1,3.9,4,4,3.9,3.8
bodyfriend,40,,대전,중년_자녀동거,15,2.1,2.9,0.8,4.4,3,3.5,1.5,0,4.6,4.5,4.6,4.8,4.5,4.6,4.7,4.5,4.2
bodyfriend,40,MALE,경북,,147,2.4,2.8,2.2,2.4,2.4,3.1,1.6,0,4.7,4.6,4.8,5,4.6,4.8,4.8,5,4.8
bodyfriend,40,FEMALE,전남,2인가구,37,3.4,3.3,2.3,3.8,2.7,5.9,2,0,4.5,4.6,4.4,4.9,4.9,4.6,5,4.9,4.4
bodyfriend,40,MALE,세종,키즈맘_중학생,30,2.4,3.4,2.2,2,1.6,4.7,1.6,0,4.9,5,5,5.3,5,4.9,5.2,5.1,4.8
bodyfriend,40,,충북,,10,2.3,2.5,0.8,3.4,2.5,3.2,1.4,0,4.2,4.2,4.2,4,4,4.7,4.2,4.4,4.4
bodyfriend,40,,전남,중년_자녀동거,10,3.6,2.9,2.5,2.2,2.4,2.8,1.1,1,3.9,3.7,4.1,4.4,4.1,4.4,3.9,4.3,4
bodyfriend,40,FEMALE,대전,,75,3,2.4,1.8,4.1,2.1,4.7,1.7,0,4.7,4.5,4.5,4.5,4.4,4.5,4.6,4.6,4.3
bodyfriend,40,,세종,키즈맘_미취학,5,6.9,1.7,0,4,1.6,6.7,3.8,0,4.4,4.5,4.8,4.8,4.7,5,4.4,4.9,4.1
bodyfriend,40,,충남,중년_자녀동거,18,2.1,1.3,1.6,3.9,2,2.6,1.8,0,5.7,5.3,5.6,5.8,5.5,5.5,5.5,5.8,5.2
bodyfriend,40,MALE,울산,,66,3.1,3.1,2.4,2.8,2.7,3.4,1.5,0,4.3,4.3,4.3,4.4,4.2,4.3,4.4,4.5,4.6
bodyfriend,40,,대구,,17,5.3,1.7,2.9,3.2,1.3,4.4,2,0.3,4.6,4.6,4.6,4.9,4.7,5,4.7,4.6,4.5
bodyfriend,40,,제주,키즈맘_중학생,3,4.7,4.3,0,3.4,6.5,2,0,0,4.3,4.9,4.6,4,3.6,4.4,4.3,3.9,4.1
bodyfriend,40,MALE,전북,,91,2.2,3.2,2.3,2.5,2.7,3,1.7,0,4.4,4.4,4.4,4.7,4.4,4.4,4.6,4.7,4.5
bodyfriend,40,FEMALE,부산,키즈맘_초등생,144,4.7,2,2.5,4.5,2.1,6.3,2,0,5,4.8,4.7,5,5,4.8,4.8,5,4.5
bodyfriend,40,FEMALE,세종,1인가구,18,3.6,4,2.2,3.1,1.2,6,1.7,0,4.8,4.8,4.7,5.1,5.2,5,5.2,5.1,4.5
bodyfriend,40,FEMALE,제주,,28,3.7,4.1,3,3.7,2.7,6,2,0,4.6,4.6,4.5,4.4,4.4,4.4,4.9,4.4,4.5
bodyfriend,40,,인천,중년_자녀동거,35,4.3,2.3,2.2,3.7,1.6,3.2,1,0,5.7,5.3,5.5,6.2,5.8,5.6,5.8,5.9,5.4
bodyfriend,40,FEMALE,경기,키즈맘_초등생,635,3.8,2.3,2.2,5.4,2.4,5.5,2.1,0.1,4.4,4.2,4.5,4.7,4.5,4.6,4.4,4.7,4.1
bodyfriend,40,,경남,,22,2.6,3.1,1.5,2.8,3.7,3.3,2.6,0,4.5,4.3,4.4,4.5,4.3,4.5,4.4,4.7,4.5
bodyfriend,40,MALE,부산,키즈맘_중학생,216,3.1,3.4,2.4,2.1,2.8,3.2,1.7,0,4.7,4.5,4.8,4.9,4.5,4.7,4.7,4.9,4.7
bodyfriend,40,MALE,경남,,169,2.6,2.4,1.8,1.9,2.1,3,1.5,0,4.4,4.1,4.4,4.6,4.2,4.4,4.2,4.6,4.4
bodyfriend,40,FEMALE,경남,중년_2인,122,3.8,2.5,2.3,3.5,2.7,5.6,1.6,0.1,4.5,4.4,4.3,4.6,4.4,4.4,4.4,4.5,4.3
bodyfriend,40,,부산,중년_자녀동거,17,4.5,4.1,1.6,3.9,1.6,5.2,1.9,0,5.2,4.7,5.2,5.4,5,4.9,5.2,5.3,4.7
bodyfriend,40,MALE,강원,키즈맘_초등생,70,3.4,2.8,2,2,1.9,3.7,2,0,5,4.9,4.9,5,4.8,4.9,5.1,5.1,4.9
bodyfriend,40,,,,77,2.8,2.3,1.3,3.1,1.8,2.9,1.8,0.1,4.7,4.5,5,5.3,4.9,5.2,4.9,5.2,4.7
bodyfriend,40,MALE,충남,중년_2인,157,2.5,2.9,2.1,2.1,2.5,2.4,1.9,0,4.5,4.4,4.5,4.8,4.5,4.5,4.6,4.8,4.7
bodyfriend,40,FEMALE,서울,,317,4.3,2.4,2.2,4.8,2,6,2,0.2,4.5,4.4,4.5,4.7,4.6,4.5,4.4,4.6,4.3
bodyfriend,50,MALE,광주,키즈맘_미취학,60,2,2.5,1,0.6,1.9,2.8,0.8,0,4.5,4.3,4.4,4.6,4.4,4.3,4.5,4.6,4.4
bodyfriend,50,,강원,중년_자녀동거,5,3.1,3.3,1.7,2,1.7,3.2,0.8,0,4.7,4.8,4.8,5.1,4.8,4.8,4.9,5,4.9
bodyfriend,50,FEMALE,충남,,106,2.7,1.8,1,2.1,2.7,6.2,0.9,0,5.5,5.2,5,5.3,5.5,5.2,5.3,5.3,5.1
bodyfriend,50,FEMALE,경기,,709,2.8,2.3,1.1,2.3,2.2,6.2,1.2,0.2,4.7,4.3,5,5,5,4.8,4.6,5,4.8
bodyfriend,50,,경북,중년_자녀동거,9,0.9,1.9,0.4,0.8,3.1,3.6,0,0,3.3,3.2,3.2,3.5,3.3,3.3,3.3,3.6,3.4
bodyfriend,50,FEMALE,인천,,151,2.5,2,1.3,2.2,2.5,6.1,1.4,0.2,4.6,4.2,4.4,4.7,4.6,4.4,4.4,4.6,4.5
bodyfriend,50,MALE,부산,중년_자녀동거,188,1.5,2.2,0.9,1.4,2.6,3.5,1,0,4.1,4.1,4.5,4.6,4.3,4.3,4.4,4.5,4.5
bodyfriend,50,MALE,충북,중년_자녀동거,77,1.4,3,0.6,1.1,2,3,1.1,0,4.3,4.4,4.4,4.7,4.5,4.4,4.5,4.6,4.5
bodyfriend,50,FEMALE,광주,,49,2.8,2.2,1.5,2.3,1.9,6,0.5,0.4,5,4.9,4.7,5.2,5.2,4.8,5.3,5.2,5.1
bodyfriend,50,FEMALE,전남,,38,2.5,2.4,1.2,1.2,2.7,5.4,2,0.2,4.1,3.9,3.8,4,4.3,3.9,4,3.9,4.2
bodyfriend,50,FEMALE,,중년_자녀동거,442,2.4,2,1,2.1,1.9,5.4,1.2,0.2,4.7,4.4,4.7,4.8,4.9,4.7,4.6,4.8,4.7
bodyfriend,50,MALE,세종,중년_2인,31,2.4,2.7,0.4,1.7,2.6,3.8,1.1,0,5,5,5.1,5.2,5.3,5.2,5.3,5.2,5.4
bodyfriend,50,MALE,충남,,104,1.5,2.4,0.7,1,2.5,3.2,0.7,0,4.4,4.2,4.6,4.8,4.6,4.5,4.7,4.7,4.6
bodyfriend,50,,제주,키즈맘_초등생,1,0,0,0,0,0,6.2,0,0,6.2,4.4,6.9,5.2,6.6,5.8,6.7,5.8,6.3
bodyfriend,50,,인천,,24,2.8,1.6,1.6,0.9,2.3,4.8,1.4,0,4,3.6,4,4.4,4.2,4.1,4.1,4.3,4.1
bodyfriend,50,,충남,중년_자녀동거,24,2,2.8,1,0.6,2.2,4.5,0.9,0,5.1,4.9,5.1,5.6,5.1,5.1,5.2,5.3,5
bodyfriend,50,MALE,서울,키즈맘_중학생,478,2,2.3,1.1,1.4,2.1,3.5,1.3,0.1,4,3.7,4.4,4.5,4.2,4.2,4.3,4.5,4.2
bodyfriend,50,,대구,중년_1인,10,2.1,1.3,0.4,2.1,0.9,5.9,0.2,0,5.9,5.9,5.7,5.7,6,5.7,5.6,5.7,5.5
bodyfriend,50,FEMALE,대구,중년_자녀동거,67,2.9,2.1,1,1.6,1.7,5.4,1.2,0.2,4.6,4.4,4.3,4.4,4.6,4.2,4.3,4.4,4.3
bodyfriend,50,,부산,,21,3.1,3,0.9,2.6,2.4,4.1,1.2,0,4.3,4.3,4.6,5.1,5,4.6,5,5,4.5
bodyfriend,50,FEMALE,부산,중년_1인,141,3.2,2.4,1.1,1.7,2.2,6.6,1.4,0.1,4.6,4.3,4.3,4.5,4.6,4.3,4.3,4.4,4.4
bodyfriend,50,,,키즈맘_중학생,61,2.7,2.2,0.5,1.5,1.2,3.7,0.6,0.1,4.6,4.4,4.8,4.9,4.9,4.6,4.8,4.9,4.8
bodyfriend,50,FEMALE,충북,중년_자녀동거,42,1.8,1.3,1.1,2.2,1.3,6.5,0.8,0,4.3,4.6,4.5,4.6,4.9,4.4,4.6,4.5,4.6
bodyfriend,50,FEMALE,전북,,65,2.1,1.8,0.9,2.3,2.6,6.1,0.6,0.2,4.6,4.8,4.6,4.8,5,4.4,4.8,4.9,4.7
bodyfriend,50,MALE,전남,,44,2.3,2.7,1.1,1.2,2.2,2.6,0.4,0,4.8,4.4,4.6,4.8,4.6,4.4,4.8,4.7,4.7
bodyfriend,50,,전남,중년_자녀동거,11,1.7,2.9,0.7,0.4,1.4,3.2,0.4,0,5.5,5.1,5.2,5.1,5.4,5.1,5.1,5,5.6
bodyfriend,50,FEMALE,경북,중년_자녀동거,57,2.6,1.5,1,2,1.5,5.9,1.3,0.1,4.6,4.7,4.6,4.9,5,4.8,4.8,4.9,4.9
bodyfriend,50,MALE,대전,,98,1.7,2,0.9,1.3,2,3.3,0.9,0.1,4.6,4.4,4.6,4.7,4.6,4.4,4.7,4.6,4.8
bodyfriend,50,FEMALE,울산,중년_1인,53,2.6,2.8,1.2,2.7,2.3,5.8,0.7,0.1,4.9,4.9,4.7,4.7,4.9,4.7,4.7,4.7,4.7
bodyfriend,50,FEMALE,강원,,41,2,2,1.1,2.5,1.7,4.9,1.2,0,4.9,4.6,4.7,5,5.1,4.7,4.8,4.9,4.6
bodyfriend,50,,울산,중년_2인,10,3.4,1.6,1.7,2.5,2.9,3.5,0.6,0,4.4,4.3,4.2,4.4,4.1,4.2,4.2,4.2,4.1
bodyfriend,50,,서울,중년_자녀동거,65,2,2,0.4,1.5,2,4.3,1,0,4.9,4.5,5,5.4,5.2,5,5.1,5.3,5
bodyfriend,50,MALE,제주,,33,1.6,2.3,1.5,2.1,1.8,3,1.4,0,4.3,4.3,4.2,4.3,4.4,4.1,4.6,4.3,4.4
bodyfriend,50,MALE,,중년_1인,570,1.6,2.2,1,1.3,1.8,2.7,1,0,4.2,4,4.6,4.6,4.3,4.4,4.4,4.6,4.4
bodyfriend,50,,전북,중년_2인,11,1.5,3.5,0.9,0.5,1.3,4.2,1.8,0,5.6,5.4,5.5,6.2,6.1,6,6,6,5.8
bodyfriend,50,,경남,키즈맘_중학생,18,1.3,1.9,0.5,2.5,1.1,2.7,0.8,0,5.2,5,4.9,5.6,5.6,5,5.5,5.6,5.1
bodyfriend,50,MALE,대구,,87,2.2,2.9,1.7,1.4,1.6,3.4,0.6,0.1,4.8,4.5,4.9,4.9,4.8,4.7,4.7,4.9,5
bodyfriend,50,FEMALE,세종,키즈맘_미취학,15,2.6,3,0.5,2.2,1.9,6.7,2.2,0.2,4.6,4.7,4.4,4.6,4.9,4.8,4.6,4.7,4.2
bodyfriend,50,FEMALE,제주,중년_자녀동거,28,2.7,3.4,1.9,3,2.5,6.5,0.9,0.3,4.5,4.5,4.3,4.7,4.7,4.3,4.8,4.8,4.3
bodyfriend,50,MALE,울산,중년_1인,58,1.8,3.2,1.2,1.4,3.3,4,0.7,0.2,4.3,4.3,4.3,4.5,4.4,4.2,4.5,4.5,4.4
bodyfriend,50,MALE,경기,중년_자녀동거,937,2.1,2.2,0.9,1.3,2.3,3.4,1,0.1,3.9,3.7,4.4,4.5,4.3,4.3,4.3,4.5,4.3
bodyfriend,50,MALE,경북,,95,1.8,2,0.7,1.2,2.1,3.1,0.7,0.1,4,4.1,4.2,4.2,4.1,4.2,4.2,4.2,4.3
bodyfriend,50,FEMALE,경남,,105,3.2,2.1,1.2,1.9,2.4,5.6,1.5,0.2,4.9,4.8,4.8,4.9,5.1,4.8,4.9,4.9,4.8
bodyfriend,50,MALE,전북,,81,2.4,2.8,1.1,1.4,2.5,3.4,1.1,0.1,4.6,4.5,4.8,4.9,4.8,4.6,4.9,4.9,5
bodyfriend,50,,대전,중년_자녀동거,9,5.2,2.5,0,4.5,0.5,4.7,1.3,0,6.4,6.1,6.2,6.5,6.6,6,6.5,6.4,6.4
bodyfriend,50,,세종,,3,2,0,0,0,2.7,6.6,0,0,4.1,4.2,3.7,4.3,4.9,3.3,5,4.6,4.6
bodyfriend,50,FEMALE,서울,중년_2인,349,3,2,1.1,2.2,2.3,6.2,1,0.2,4.6,4.2,4.5,4.8,4.9,4.5,4.4,4.8,4.6
bodyfriend,50,,경기,중년_자녀동거,94,2.3,2.4,1.3,2.2,2,4.3,1.1,0.1,4.9,4.6,5.3,5.5,5.3,5.1,5.3,5.5,5.2
bodyfriend,50,MALE,강원,,66,2.4,2.5,0.8,0.9,2.6,2.8,0.9,0,4.6,4.4,4.6,4.6,4.5,4.4,4.7,4.6,4.8
bodyfriend,50,MALE,인천,중년_2인,204,2,2.5,0.9,1.1,2.4,3.2,1.2,0,4.5,4.1,4.6,4.7,4.5,4.5,4.5,4.7,4.6
bodyfriend,50,FEMALE,대전,중년_자녀동거,80,1.9,2,1.2,2.1,2.2,5.3,0.8,0,4.9,4.9,4.9,4.9,5.1,4.8,4.8,5,4.9
bodyfriend,50,,광주,키즈맘_중학생,7,1.7,2.8,1.2,3.4,0.7,5.8,0.9,0,4.1,4.1,4.4,4.3,4.5,4.3,4.3,4.6,4.2
bodyfriend,50,MALE,경남,,157,2.6,2.1,1,1.2,2.3,3.3,0.8,0,4.1,4.1,4.4,4.6,4.4,4.3,4.5,4.6,4.5
bodyfriend,50,,충북,,18,0.2,1.7,0.7,2.6,1.5,4.1,1.5,0,4.1,4,4,4.3,4.2,4.1,4.1,4.2,4.3
bodyfriend,60,,대전,키즈맘_초등생,10,1,1.9,0,1.6,0.4,3,0.9,0,2.5,2.4,2.5,2.5,2.8,2.5,2.6,2.5,2.6
bodyfriend,60,MALE,인천,중년_자녀동거,107,1.1,1.6,0.6,0.9,2.4,2.7,0.5,0.1,3.7,3.7,3.9,4,3.9,3.7,3.9,4,3.9
bodyfriend,60,,대구,중년_2인,16,2,1.5,0.3,0.5,2.5,2.6,0.6,0,2.2,2.3,2.3,2.3,2.3,2.3,2.2,2.1,2.3
bodyfriend,60,MALE,충북,,32,1.5,1.8,0.8,0.4,2.3,2.2,0.4,0,3.9,3.9,3.8,4.1,4.1,3.8,4.1,3.9,4.1
bodyfriend,60,FEMALE,충북,중년_자녀동거,36,1,1.3,1.1,1.1,1.7,4.3,1.2,0.1,3.7,3.7,3.8,3.8,3.8,3.6,4.1,4,3.8
bodyfriend,60,FEMALE,,,373,1.3,1.9,0.7,1.4,2.1,3.9,0.8,0.2,3.5,3.4,3.4,3.5,3.6,3.4,3.5,3.5,3.5
bodyfriend,60,MALE,광주,,24,1.2,1.2,0.3,0.8,1.4,2.2,0.7,0,3.5,3.6,3.6,3.7,3.9,3.6,3.7,3.6,3.6
bodyfriend,60,MALE,서울,,189,1.6,1.9,0.8,1,1.8,2.4,0.8,0,3.1,2.9,3.1,3.2,3.2,3.1,3.2,3.2,3.1
bodyfriend,60,FEMALE,경북,,45,0.9,2.1,0.7,1.9,2.5,4.1,0.8,0,3.6,3.8,3.6,3.5,3.8,3.5,3.6,3.6,3.7
bodyfriend,60,,광주,중년_1인,9,0.3,4,1.6,2.6,3,2.7,0.6,0.1,2.7,2.9,2.7,3,3.1,2.9,3.1,2.8,2.9
bodyfriend,60,,,중년_자녀동거,67,1,1.9,0.9,0.9,1.7,3.1,0.9,0.1,3.7,3.7,3.8,3.7,3.9,3.6,3.8,3.8,3.8
bodyfriend,60,,인천,중년_2인,16,1.5,1.2,0.4,0.8,1,3.3,2.2,0,3.1,3,3.1,3.3,3.1,3,3,3,3.3
bodyfriend,60,MALE,경기,중년_자녀동거,376,1.4,1.8,0.7,1.1,2.3,2.9,0.6,0,3.5,3.1,3.6,3.7,3.7,3.5,3.6,3.7,3.6
bodyfriend,60,FEMALE,강원,,24,1.9,1.4,0.8,1.2,2.3,3.4,1.4,0,3.1,3,3.1,3.4,3.2,2.9,3.3,3.5,3.1
bodyfriend,60,,제주,중년_자녀동거,3,2.3,2.6,0.6,1.9,2.2,1.9,2.3,0,4.2,3.6,3.7,4.3,4.1,4.5,3.9,3.9,3.7
bodyfriend,60,MALE,부산,,78,1.4,2.2,0.8,0.8,2,3.1,0.8,0,3.6,3.6,3.7,3.6,3.8,3.5,3.7,3.6,3.8
bodyfriend,60,MALE,충남,중년_2인,51,1.5,1.9,0.4,1.4,2.1,2.5,0.8,0,3.4,3.4,3.5,3.6,3.7,3.5,3.6,3.6,3.8
bodyfriend,60,FEMALE,세종,중년_1인,7,2.7,3,0.4,2.8,1.5,6.1,0,0,6.1,6.1,6.1,6.5,6.6,5.7,6.7,6.5,6.7
bodyfriend,60,,강원,키즈맘_초등생,4,2.9,2.4,0.7,1.5,4,3.2,0,0,4.5,4.3,5.1,4.6,5.2,4.3,5.4,4.5,4.4
bodyfriend,60,MALE,경북,,43,1.6,1.9,0.4,0.6,2.4,2.5,0.7,0,3.1,3.2,3.3,3.2,3.4,3.1,3.3,3.2,3.2
bodyfriend,60,MALE,전남,중년_1인,21,1,1.7,0.5,1.6,2.7,1.8,1.1,0,3.4,3.5,3.5,3.7,4.1,3.5,3.9,3.8,3.7
bodyfriend,60,FEMALE,대구,,41,1.8,1.4,0.4,1.9,1.9,3.2,1.1,0.2,4.9,4.8,4.6,5,5,4.7,5.2,5,4.8
bodyfriend,60,MALE,제주,중년_자녀동거,6,0,3.5,0.1,0,2.6,1.7,1.8,0,5,4.7,5.3,5.2,5.6,5.2,5.4,5.2,5
bodyfriend,60,FEMALE,경기,,343,1.7,1.8,0.7,1.4,2.2,4.4,0.8,0.2,3.7,3.5,3.6,3.8,3.8,3.6,3.7,3.9,3.7
bodyfriend,60,MALE,세종,,7,0.4,2.4,0.7,0,2.9,2,0.8,0,3.5,3.4,3.4,3.7,3.7,3.3,3.5,3.3,3.9
bodyfriend,60,FEMALE,인천,시니어,106,2,1.9,0.9,1.5,2.2,5.2,0.9,0.2,3.5,3.7,3.5,3.6,3.6,3.4,3.6,3.6,3.7
bodyfriend,60,,부산,,14,0.6,1.6,1.1,2.6,1.5,2.8,0.5,0.9,2.7,2.6,2.8,2.8,2.8,2.7,2.8,2.9,2.9
bodyfriend,60,MALE,경남,,68,1.2,2.4,0.7,0.7,3.2,2.2,0.5,0.1,3.3,3.4,3.5,3.5,3.6,3.4,3.5,3.5,3.6
bodyfriend,60,,충남,중년_자녀동거,8,1,1.9,0.9,0.9,1.9,2.4,0,0,5.6,5.4,5.4,5.4,5.9,5,5.6,5.7,5.9
bodyfriend,60,FEMALE,충남,중년_1인,51,1.7,1.6,0.9,2.5,1.6,4.6,1,0.1,3.6,3.8,3.6,3.7,3.8,3.4,3.8,3.7,3.7
bodyfriend,60,FEMALE,전북,시니어,32,1.2,2,0.7,2.8,0.5,4.4,0.6,0,4.4,4.5,4.3,4.7,4.8,4.5,4.7,4.7,4.6
bodyfriend,60,FEMALE,서울,,256,1.6,2,0.7,1.4,2.4,4.4,0.8,0.2,3.2,3.2,3.2,3.3,3.4,3.2,3.2,3.4,3.3
bodyfriend,60,FEMALE,전남,중년_자녀동거,19,0.8,2.2,0.5,1.4,0.8,3.4,1.4,0.5,4.6,4.9,4.4,4.5,5.4,4.5,5.2,4.6,4.8
bodyfriend,60,MALE,강원,중년_1인,30,0.8,1.2,0.2,1.2,1.9,2.4,0.4,0,3.3,3.2,3.3,3.3,3.5,3.1,3.5,3.4,3.4
bodyfriend,60,FEMALE,경남,,41,2,1.1,0.6,1.7,2,4.3,1.1,0.1,3,3,3.2,3.2,3.1,2.9,3.1,3.1,2.9
bodyfriend,60,MALE,전북,시니어,27,1.8,2.1,1.2,0.6,0.9,3,1,0,4.4,4.4,4.2,4.4,4.6,4.2,4.3,4.3,4.5
bodyfriend,60,,세종,중년_자녀동거,1,0,0,0,0,5.3,6.6,1.3,0,5.5,4.5,5.3,6.3,5.2,4.9,5.1,5.5,5.4
bodyfriend,60,,전남,,2,1.6,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0
bodyfriend,60,FEMALE,광주,중년_2인,25,1,1.4,0.9,2.2,2.3,4.6,0.4,0,4.2,4.3,4.1,4.4,4.4,4.1,4.5,4.5,4.3
bodyfriend,60,MALE,대전,,41,1.4,2,0.4,0.3,1.9,2.9,0.8,0.1,3.6,3.6,3.6,3.6,3.6,3.4,3.6,3.4,3.5
bodyfriend,60,,경남,중년_자녀동거,10,1.8,1.8,0.9,1,2.1,3.2,0.6,0,3.5,3.7,3.7,4.1,3.8,3.7,3.8,3.9,3.9
bodyfriend,60,,울산,,3,0.7,3.4,2.5,0,0,2.5,1.9,0,2,2,1.7,1.9,2.3,2.2,2.2,1.9,1.9
bodyfriend,60,MALE,,중년_1인,395,1,1.6,0.5,0.8,1.9,2.3,0.6,0,3.6,3.5,3.7,3.8,3.9,3.6,3.8,3.8,3.8
bodyfriend,60,FEMALE,대전,,54,1.7,1.8,0.5,0.9,1.7,3.5,0.6,0.1,3.2,3.2,3.1,3.2,3.4,3.1,3.3,3.2,3.2
bodyfriend,60,,경기,시니어,66,1.7,1.5,0.4,1.3,2.3,3.6,0.9,0,3.5,3.3,3.4,3.6,3.6,3.5,3.4,3.7,3.5
bodyfriend,60,,충북,중년_2인,6,0.7,1.5,0.5,2.5,0,2.5,0.7,0,4,3.8,4.3,4.4,4.3,3.9,4.2,4.4,4.2
bodyfriend,60,FEMALE,울산,,24,1.3,1.6,0.8,1.7,1.5,2.9,0.7,0.1,2.8,2.8,2.8,3.1,2.9,2.7,3.1,3.1,2.8
bodyfriend,60,FEMALE,제주,중년_2인,11,1.5,0.6,0.8,0,0.9,3.8,1.2,0,1.7,1.8,1.7,1.8,2,1.7,1.8,1.8,1.8
bodyfriend,60,,전북,,14,0.9,1.4,1,0.8,1,2.8,0.5,0,3.7,3.9,3.4,3.7,4,3.4,4.1,3.7,3.8
bodyfriend,60,MALE,대구,,26,1,2,0.8,0.7,1.7,2.3,0.5,0,3.6,3.3,3.6,3.6,3.7,3.5,3.5,3.6,3.6
bodyfriend,60,,서울,시니어,41,1.1,1.6,0.6,1.6,1.8,2.8,1.3,0,3.6,3.6,3.8,3.8,3.8,3.7,3.7,3.8,3.6
bodyfriend,60,FEMALE,부산,,78,1.5,1.9,0.8,1.3,1.6,3.5,0.8,0.1,3.1,3.2,3.1,3.2,3.3,3,3.2,3.2,3.3
bodyfriend,60,MALE,울산,,47,1.2,2.2,0.5,1.7,1.7,2.2,0.5,0,3.4,3.3,3.5,3.5,3.7,3.4,3.7,3.5,3.5
bodyfriend,60,,경북,시니어,13,1,0.9,0.7,0.8,0.6,2.9,0,0,3,3.1,3.4,3.5,3.5,3.5,3.4,3.6,3.2
bodyfriend,70,,전남,,1,7,1.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodyfriend,70,FEMALE,울산,중년_자녀동거,6,1.9,1.7,0.6,3.2,0.8,4.5,1.8,0,0,0,0,0,0,0,0,0,0
bodyfriend,70,FEMALE,강원,,6,0.8,0.3,0.6,0,1.7,1.2,3.5,0,0,0,0,0,0,0,0,0,0
bodyfriend,70,,경남,시니어,5,0,2.9,0.5,2.1,3.9,0.8,0,0,0,0,0,0,0,0,0,0,0
bodyfriend,70,,전북,시니어,4,1,3,0,3,1.7,2.1,1.7,0,0,0,0,0,0,0,0,0,0
