COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,2ND단말기보유점수,구매력점수,블로그활동점수,이사관심점수,공기질민감점수,도서잡지관심점수,인테리어관심점수,렌탈관심점수,홈케어서비스관심점수,계절가전제품관심점수,생활가전제품관심점수,주방용품가전제품관심점수,디지털전자제품관심점수
carrier,30,FEMALE,대구,,24,10,7.6,10,7.5,8.4,,4,8,2.1,7.9,25.6,20.7,7.9,10.8
carrier,30,FEMALE,대전,,25,10,6.9,10,7.4,5.1,9,,8,,7.5,25.9,22.4,7.6,12.4
carrier,30,FEMALE,대전,키즈맘_미취학,3,,6.8,,4.9,6.2,8,,5,8.1,,21.8,20.1,5.6,11.5
carrier,30,FEMALE,대전,중년_자녀동거,2,10,8.6,10,8.8,8.2,,0.4,9.3,,,27.4,24.5,8.2,13.9
carrier,30,FEMALE,대전,1인가구,9,10,6.7,10,7.1,7,,0,7.5,7.7,8.2,16.1,14.3,4.1,7.7
carrier,30,FEMALE,부산,키즈맘_중학생,1,,,,8.2,8.7,,,9.1,,,39.4,37.1,9.3,16.8
carrier,30,FEMALE,부산,,39,,9.6,,7.9,7,,8.9,6.8,,,26.2,21.3,7,10.7
carrier,30,FEMALE,부산,키즈맘_초등생,2,,6.4,,4,4.8,,,7,,,16.9,13.9,3.3,9.7
carrier,30,FEMALE,부산,1인가구,1,10,7.5,10,7.1,9.4,,0,9.4,,,38,37.3,9.3,16.7
carrier,30,FEMALE,부산,2인가구,1,10,6.4,10,8,10,,,10,,,10.5,9,3,8.2
carrier,30,FEMALE,부산,중년_자녀동거,5,5.7,7.5,5.7,8.3,6.3,8,,8.1,7.9,,20.4,22.9,4.9,11.4
carrier,30,FEMALE,부산,키즈맘_미취학,6,10,7.1,10,5.8,7.5,,,7,0.2,,25.3,23.5,6.5,12
carrier,30,FEMALE,서울,키즈맘_미취학,15,7.4,7.1,7.4,7.8,5.6,8,,5.7,7.8,8,22.6,21.2,5.7,10.6
carrier,30,FEMALE,서울,1인가구,12,10,7,10,7.7,8.8,10,5.5,8.7,0.2,7.4,22.7,21.7,5.6,12.1
carrier,30,FEMALE,서울,,139,8.2,7.8,8.2,6.9,7.6,4,4.9,7.6,9.8,8.3,24.6,22.9,6.6,11.9
carrier,30,FEMALE,서울,키즈맘_중학생,1,,7.4,,8.4,1,,,8.3,3.1,,31.3,26.5,8.1,12.2
carrier,30,FEMALE,서울,중년_자녀동거,17,6.5,7.3,6.5,7.2,6.6,,5.6,7.4,4.5,8.3,22.1,21.2,5.9,10.9
carrier,30,FEMALE,서울,2인가구,3,10,8,10,7.4,8.7,,0,6.2,,,25.8,27.8,5.8,12.6
carrier,30,FEMALE,서울,키즈맘_초등생,3,10,7.7,10,8.2,5.3,8,,4.1,,,23.8,20.8,6.7,11.8
carrier,30,FEMALE,세종,,4,,6.3,,9.8,9.6,,,5.1,,,27.3,23.1,8.9,11.5
carrier,30,FEMALE,세종,1인가구,1,,6.3,,8,,,,8.5,,,16.8,19.2,1.8,11.1
carrier,30,FEMALE,울산,키즈맘_초등생,1,,7.6,,4.6,9.7,,,9.9,,,34.6,36.7,8,16.9
carrier,30,FEMALE,울산,,10,10,7.2,10,7.5,7.7,,,8.9,,,25.1,22.4,6.7,12.8
carrier,30,FEMALE,울산,중년_자녀동거,2,,6.3,,0,5.4,8,,8.5,,,18.2,9.3,7.6,8.2
carrier,30,FEMALE,인천,키즈맘_초등생,1,,7.4,,9.1,8,,,8.6,,,36.2,34.9,8.9,15.2
carrier,30,FEMALE,인천,1인가구,1,10,,10,6.2,2.5,,,8.2,,,35.1,36.9,9.3,17.4
carrier,30,FEMALE,인천,중년_자녀동거,7,10,7.6,10,8.5,6.5,,8.6,6.4,,,26.1,23.6,5.5,13.1
carrier,30,FEMALE,인천,키즈맘_미취학,6,10,7.2,10,7.9,6.5,10,,3.9,4.6,7.4,22.9,22.3,5.1,11.4
carrier,30,FEMALE,인천,2인가구,2,10,,10,7.3,5.1,,,6.2,,,36.3,37.4,9.3,18.7
carrier,30,FEMALE,인천,,52,10,7.1,10,7.9,4.4,8,0.3,5.2,1.4,,20.9,19.9,5.6,10.7
carrier,30,FEMALE,전남,2인가구,1,10,7.5,10,,9.6,,,9.7,,,17,17,4.4,8.8
carrier,30,FEMALE,전남,키즈맘_미취학,3,10,7.9,10,8.5,8.4,,0,4,,,22.5,21.1,7.1,10
carrier,30,FEMALE,전남,,20,0,7.4,0,8.1,7.6,8,0,9.1,0.1,,37.6,37.2,9.2,18.7
carrier,30,FEMALE,전남,1인가구,1,,,,8,9.3,,,2.7,,,17.9,17.8,4.5,9.3
carrier,30,FEMALE,전남,키즈맘_초등생,2,,7.6,,7.5,2.4,,,3.1,2.5,,37.7,38.1,9.3,18.7
carrier,30,FEMALE,전남,중년_자녀동거,2,0,7.5,0,8.1,9.7,8,,9.7,,,30.5,24.9,6,13.9
carrier,30,FEMALE,전북,1인가구,3,10,7.4,10,6.3,9.8,,,7.6,9.9,,35.8,37.4,9,17.8
carrier,30,FEMALE,전북,중년_자녀동거,4,10,8.2,10,4.5,5.4,,,6,,,25.3,24,7.2,11.6
carrier,30,FEMALE,전북,키즈맘_중학생,1,,7.8,,9.4,8.6,,,8.2,,,28.8,36.6,8.9,10.9
carrier,30,FEMALE,전북,2인가구,1,,,,,0.6,,,2.5,,,38,38.8,9.4,19.2
carrier,30,FEMALE,전북,,28,10,7.4,10,7.3,6.5,8,,9.5,7.7,,30.5,28.2,7.4,14.8
carrier,30,FEMALE,전북,키즈맘_미취학,1,10,,10,8,5.6,,,2.3,,,16.7,10.2,3.7,10
carrier,30,FEMALE,전북,키즈맘_초등생,2,,7.7,,6.2,5.1,,,2,8.4,,27.5,27.5,6.8,13.3
carrier,30,FEMALE,제주,중년_자녀동거,1,,7.8,,6.4,,,,,,,39.1,38.9,9.6,19.3
carrier,30,FEMALE,제주,,8,10,7.7,10,,8.7,,0.4,0.7,0.1,,38.3,38.4,9.4,19
carrier,30,FEMALE,제주,키즈맘_초등생,3,10,6.9,10,8,3.7,,2.2,4.7,,7.2,23.2,19.8,7.1,10.5
carrier,30,FEMALE,제주,1인가구,1,,,,4.7,7,0.9,,8.2,,,38.5,37.5,9.5,17.5
carrier,30,FEMALE,충남,2인가구,1,4,,4,8,9.7,,,9.8,,,14.9,14.6,1.8,12.3
carrier,30,FEMALE,충남,,21,0,7.8,0,7.1,4,8,,2.8,,,35.8,37.8,9,16.9
carrier,30,FEMALE,충남,키즈맘_미취학,3,5.4,8.7,5.4,0,6.7,,8,6.4,7.7,7.3,14.7,9,3.7,7.5
carrier,30,FEMALE,충남,중년_자녀동거,2,6,6.3,6,0,3.7,,1.1,1.1,,,17.5,14.8,5.8,8.8
carrier,30,FEMALE,충남,1인가구,1,,,,,8.4,,,,,,24.7,15.7,8.2,9
carrier,30,FEMALE,충북,키즈맘_미취학,2,10,6.3,10,8.8,9.9,,,9.6,,,29.9,28.8,8.9,15.5
carrier,30,FEMALE,충북,중년_자녀동거,3,10,7.6,10,8.3,8.3,,0,6.6,,,21.3,19,5.5,11.5
carrier,30,FEMALE,충북,,25,10,8,10,6.2,7.9,,4,6.7,9.9,,28.8,26.2,8.2,13.7
carrier,30,FEMALE,충북,2인가구,1,,,,,0.6,,,4.2,,,13.8,17.8,0.3,14.5
carrier,30,FEMALE,충북,1인가구,1,10,7.4,10,8,0.6,,,2,,,36.2,37.6,8.9,16.2
carrier,30,MALE,,,391,7.1,7.2,7.1,7.8,6.4,6.4,2.4,4.6,5.9,7.8,27.5,26.5,7.3,12.6
carrier,30,MALE,,1인가구,43,9.4,7.3,9.4,8,6.8,6.4,4.2,6.3,7.9,7.7,27.1,28.4,6,13.2
carrier,30,MALE,,키즈맘_중학생,1,,,,,1.8,,,0.6,,,31.9,36.8,8.6,16.2
carrier,30,MALE,,키즈맘_미취학,24,8.9,7,8.9,6.7,5.6,,8.9,5.6,8.8,,26.1,25.5,6.1,12.1
carrier,30,MALE,,키즈맘_초등생,2,,7,,9.3,1.7,,,0.3,,,27.9,28.6,5.2,14.7
carrier,30,MALE,,중년_자녀동거,38,8.7,7.4,8.7,8,5.6,6.4,6.1,4.9,8.7,7.4,25.4,27.4,5.9,12.6
carrier,30,MALE,,2인가구,11,6.7,7.3,6.7,8.5,7.2,,8.5,6.4,,,23.4,24.7,5.5,11.5
carrier,30,MALE,강원,,22,10,7.6,10,8,5.4,,,3.7,9.9,8.1,35.4,37.4,9,16.9
carrier,30,MALE,강원,중년_자녀동거,1,,6.9,,,1,,,,,,15.8,24.6,0.4,13
carrier,30,MALE,강원,1인가구,1,,7.4,,9.9,8.3,,,1.1,,,37.3,38.6,9.8,16.9
carrier,30,MALE,강원,키즈맘_미취학,2,,7.4,,7.1,6.1,,,5,,,31.4,26.7,8.4,11.5
carrier,30,MALE,경기,키즈맘_미취학,24,6.4,7,6.4,8,5.8,3,4.2,5.5,,7.4,25.5,26.5,5.4,12.6
carrier,30,MALE,경기,1인가구,40,8.7,7.3,8.7,8,6.7,6.4,0.6,4.4,3.2,7.6,27.3,28.2,6.4,13.4
carrier,30,MALE,경기,중년_자녀동거,34,8.2,7.3,8.2,7.7,5.6,,0,4,4.9,8.4,25.4,26.6,6,12.1
carrier,30,MALE,경기,,337,6.5,7.3,6.5,7.7,6.2,6.4,4.2,5.7,4.7,7.3,27.9,27.4,6.9,13.3
carrier,30,MALE,경기,키즈맘_초등생,6,10,7.1,10,7.1,4.7,,,3.3,,,26.8,24.9,5.6,11.1
carrier,30,MALE,경기,키즈맘_중학생,1,,6.2,,9.2,9.9,,,0.1,,7.2,22.7,27.9,7.2,11.4
carrier,30,MALE,경기,2인가구,8,10,7.3,10,8.5,7.1,,,5.1,0.1,,25.7,27.9,5.1,13
carrier,30,MALE,경남,키즈맘_미취학,2,,6.8,,8.8,5.7,,,5.9,0.3,7.4,24.9,21.7,6.2,12.8
carrier,30,MALE,경남,1인가구,7,,8,,5.2,4.7,6.4,9.8,3.7,,7.2,27.6,30.1,6.7,13.3
carrier,30,MALE,경남,2인가구,2,6.2,7.6,6.2,7.9,5.4,6.4,,5.9,,,33.9,37.5,8.9,16
carrier,30,MALE,경남,중년_자녀동거,12,6.7,6.9,6.7,8.2,6.9,6.4,2.6,5.4,0.2,,28.2,30.2,6.2,14
carrier,30,MALE,경남,키즈맘_초등생,4,10,8,10,5,6.7,,0,4,,,28.9,28.8,8.1,13.5
carrier,30,MALE,경남,키즈맘_중학생,4,,7.3,,7.6,2.6,,,4.1,,,27.5,26.9,6.6,11.4
carrier,30,MALE,경남,,73,7.5,6.9,7.5,8.5,5.3,,0.4,5.9,6.6,,31.1,31.5,7.1,15.6
carrier,30,MALE,경북,1인가구,3,10,6.9,10,8.7,5,,,5.5,,,20,23.8,3.8,13.1
carrier,30,MALE,경북,중년_자녀동거,2,,8.6,,9.7,4.9,,0,2.2,,,27.2,26.3,6.7,13.6
carrier,30,MALE,경북,,33,,6.9,,4.9,6.8,,,2.8,7.7,,23.7,19.5,7.7,11.8
carrier,30,MALE,경북,키즈맘_미취학,1,,7.4,,8,9.8,,,0.3,,,22,26.4,2.1,11.6
carrier,30,MALE,경북,2인가구,1,,6.3,,,0.6,,,,,,12.1,16.5,0.6,10.8
carrier,30,MALE,광주,키즈맘_초등생,1,,,,9.8,2.1,,,,,,21.5,27.5,3.8,10.8
carrier,30,MALE,광주,키즈맘_미취학,5,,7.6,,7.6,7.3,,,2.8,,,28.9,29.1,7.1,14.5
carrier,30,MALE,광주,중년_자녀동거,3,0.4,6.3,0.4,8,5.5,,,4.4,,,15,18.5,1.3,10.6
carrier,30,MALE,광주,,41,10,7.5,10,9.4,4.6,,8.5,5.7,0.2,,25,24.3,6.6,11.6
carrier,30,MALE,광주,1인가구,1,0,6.2,0,8,8,,,,,,17.6,17.6,4.3,9.1
carrier,30,MALE,광주,2인가구,1,,,,4.4,8.9,,,8.1,,,35.6,36.9,9.5,17.2
carrier,30,MALE,대구,2인가구,1,,7.6,,7.7,9.8,,,3.6,9.9,,36.7,36.3,8.8,15
carrier,30,MALE,대구,1인가구,5,10,8,10,7.2,5.8,,0.4,7,6.1,,24.8,27.8,5.9,12.8
carrier,30,MALE,대구,키즈맘_중학생,1,,6.2,,8,4,,,0,,,12.9,12.7,1.6,9.5
carrier,30,MALE,대구,키즈맘_미취학,1,,,,8,0.6,,,8.4,,,15.5,23.7,1,10.4
carrier,30,MALE,대구,,34,5.6,7.1,5.6,7.4,6,,,6.3,3.6,7.2,29,29.7,7.2,13.9
carrier,30,MALE,대구,중년_자녀동거,2,10,7.6,10,9.1,4.8,,,2.7,7.9,,25.7,24.9,7,14.5
carrier,30,MALE,대전,1인가구,9,7,7.9,7,7.7,6.9,6.4,0,8.9,1.9,8.3,28.4,31.6,7.6,13.4
carrier,30,MALE,대전,,40,10,7.2,10,7.5,7.5,6.4,4.3,5,,,26.8,27.9,5.9,13.9
carrier,30,MALE,대전,중년_자녀동거,2,,6.3,,8.7,5.2,,,0.2,,,14.4,22.4,0.8,12.4
carrier,30,MALE,대전,키즈맘_중학생,1,,6.3,,8,1.1,,,1.3,,,27.9,29.8,8.1,12
carrier,30,MALE,대전,키즈맘_초등생,1,,7.7,,9.6,4.6,,,0.6,0.3,,17.4,17.3,4.6,9.1
carrier,30,MALE,대전,키즈맘_미취학,3,1.1,6.9,1.1,5.4,7,,,9,7.7,,20.5,23.3,4,10.4
carrier,30,MALE,부산,키즈맘_중학생,1,,7.4,,,1,,,2.8,,,37.4,37.3,9.4,18.3
carrier,30,MALE,부산,키즈맘_초등생,3,10,7.4,10,7.8,8.6,,,4.6,7.7,,26,27.1,6.6,10.9
carrier,30,MALE,부산,2인가구,2,0.1,8.9,0.1,9.2,5.2,,,6.4,,,32.5,32.6,7.7,14.7
carrier,30,MALE,부산,,79,9.2,7,9.2,8.1,5.5,6.4,5.3,5.6,6.2,,28.4,26.3,7.6,12.8
carrier,30,MALE,부산,중년_자녀동거,5,1.1,7.2,1.1,8,4.6,6.4,0.5,2.1,8,,16.8,17.8,2.5,10.7
carrier,30,MALE,부산,1인가구,6,10,7,10,5.5,3.9,,,1.4,7.7,,23.3,27.3,4.6,13
carrier,30,MALE,부산,키즈맘_미취학,5,10,7.4,10,7.9,4.5,3.9,,3.7,2.9,,20.2,22.7,4.2,10
carrier,30,MALE,서울,키즈맘_초등생,2,,7.1,,8.5,1.1,,,6.5,,,18.6,19.7,3.3,9.5
carrier,30,MALE,서울,키즈맘_미취학,11,,7.5,,7.7,6.8,0,,5,4,,30.6,30.9,7,14.2
carrier,30,MALE,서울,키즈맘_중학생,3,,6.9,,8.5,7.3,6.4,8.9,5.4,,7.2,15.3,17.5,3.3,9.1
carrier,30,MALE,서울,중년_자녀동거,29,6.4,7.6,6.4,7.6,6.2,8.1,4,4.4,8.8,7.8,27.2,29.5,6,13.6
carrier,30,MALE,서울,,249,9,7.3,9,8.3,6.7,5.6,3.8,5.1,7.9,7.9,30.5,30.1,7.4,14.4
carrier,30,MALE,서울,1인가구,29,8.6,6.6,8.6,8,6.7,7.3,8.9,4.5,6.5,7.2,25.4,25.9,6,12.9
carrier,30,MALE,서울,2인가구,11,9.7,6.8,9.7,9.3,7.6,6.4,5.4,5.4,7.7,7.3,20.9,21.8,4.6,11.3
carrier,30,MALE,세종,,6,,,,5.5,9.5,,,8.6,,,38.6,38.8,9.6,19.1
carrier,30,MALE,세종,1인가구,1,,,,8.1,8.3,,,,,,37,36.7,9.4,16.5
carrier,30,MALE,울산,중년_자녀동거,2,10,6.8,10,5.7,1.7,,,,,,29.2,28.7,7.7,12.1
carrier,30,MALE,울산,,21,10,6.7,10,8.3,8.6,,0,4.9,7.7,,24.2,21.9,6.1,11
carrier,30,MALE,울산,키즈맘_초등생,1,,8.9,,7.9,9.1,,0.4,1.3,,,29.8,33.2,7.4,16.3
carrier,30,MALE,울산,1인가구,2,,7.4,,9.7,1.6,,,0.5,,,34.1,34.6,8.4,16.3
carrier,30,MALE,인천,,92,6.7,8,6.7,7.9,5.4,,8,4.4,,,33,32.9,8.2,15.4
carrier,30,MALE,인천,중년_자녀동거,8,7.4,7.3,7.4,8.2,1.9,6.4,0.3,6.6,6.2,,29,29,7,12.8
carrier,30,MALE,인천,키즈맘_초등생,2,10,6.8,10,7.2,9.2,,,5.2,,,16.7,17.4,4.3,8.4
carrier,30,MALE,인천,1인가구,11,9.3,6.8,9.3,8.8,7.7,,,5.4,0.2,7.2,24.1,25.8,4.9,12.6
carrier,30,MALE,인천,키즈맘_미취학,7,10,7.4,10,7.6,7.6,,,6.1,9.8,,26.7,25,6.3,12.5
carrier,30,MALE,인천,2인가구,1,,7.7,,8.7,8.5,,,7.5,,,36.3,35.4,9.2,17.9
carrier,30,MALE,전남,,30,9.6,7.4,9.6,7.6,5.2,6.4,2.3,5.4,2,,31.2,30.1,7,14.9
carrier,30,MALE,전남,키즈맘_미취학,4,8,7.3,8,8.6,5.9,,8,2.7,,,25.6,24.7,5.4,12.1
carrier,30,MALE,전남,1인가구,5,10,7.5,10,8.4,5.5,,,3.9,3.7,,36.1,35.8,9,17.3
carrier,30,MALE,전남,중년_자녀동거,3,10,7.3,10,4.5,3.9,,0.4,1.1,,,25.1,26.6,4.9,13
carrier,30,MALE,전남,키즈맘_초등생,1,,7.4,,7.9,9.7,,,10,,,36.3,37,9,16.4
carrier,30,MALE,전북,키즈맘_미취학,1,,6.7,,9.8,1.2,,,3.8,8.9,,27.8,24.5,9.6,11
carrier,30,MALE,전북,1인가구,4,10,7.4,10,8.2,4.1,,8,3.4,,,23.2,24.7,4.3,11.4
carrier,30,MALE,전북,키즈맘_초등생,1,10,7.3,10,8.4,8.2,,,8.4,,,27.1,24.7,8.4,11.9
carrier,30,MALE,전북,,29,10,7.6,10,5.8,6.6,,0,8.2,3.9,,33.2,30,8.9,14.3
carrier,30,MALE,전북,2인가구,1,10,,10,9.7,,,,,,,38.6,38.9,9.4,18
carrier,30,MALE,전북,중년_자녀동거,6,0,7.1,0,8.9,7.5,6.4,0,4.4,4.2,7.7,26.1,28.3,6,13
carrier,30,MALE,제주,2인가구,1,10,7.5,10,9.5,8.9,,0.3,6.2,0.2,,17.3,17.3,4.4,8.8
carrier,30,MALE,제주,중년_자녀동거,4,4.8,7.6,4.8,7.6,5,,,4,,,25.9,25.5,6.8,11.5
carrier,30,MALE,제주,,16,10,7.5,10,9.7,5.2,6.4,8,4.9,8,,29.2,27.1,7.9,13.8
carrier,30,MALE,충남,키즈맘_초등생,1,,7.4,,5.7,0.6,,,,,,33.4,33.6,7,16.2
carrier,30,MALE,충남,키즈맘_미취학,1,,6.3,,,6.9,,,8.2,7.8,,24.5,15.8,5.5,9.4
carrier,30,MALE,충남,,48,9.3,7.4,9.3,8,5.8,,,2.3,,,29.5,30.1,5.2,15.4
carrier,30,MALE,충남,중년_자녀동거,6,10,6.2,10,8.5,8.8,,,8.2,,,21.9,24.6,3.5,13.7
carrier,30,MALE,충남,1인가구,5,10,7,10,6.6,6.6,,,5.6,9.9,,25.2,28.9,4.9,13.6
carrier,30,MALE,충남,키즈맘_중학생,1,,7.8,,7.9,8.4,,,0.6,,,30.3,33.5,8.3,12.4
carrier,30,MALE,충북,중년_자녀동거,4,10,7.4,10,9.3,6.8,,0,5.2,7.7,7.4,26.3,31.1,4.7,15.6
carrier,30,MALE,충북,1인가구,4,,7.3,,9.6,7.2,6.4,,4,,,18.3,23.7,3,12.1
carrier,30,MALE,충북,키즈맘_미취학,1,,7.7,,,,,,,,,17,17.1,4.4,8.7
carrier,30,MALE,충북,키즈맘_초등생,1,,7.8,,,3,6.4,,1.2,,,37.7,38.2,9.2,18.8
carrier,30,MALE,충북,,33,10,7.6,10,8.3,4.7,6.4,4.3,4.1,,,27.6,25.3,7.4,11.7
carrier,30,MALE,충북,2인가구,1,10,7.3,10,8,1,,,,,,18.1,18,4.8,9.5
carrier,40,FEMALE,,1인가구,9,,7,,7.9,4.1,0.2,0,5.3,,,32.2,32.1,7.9,16
carrier,40,FEMALE,,키즈맘_중학생,5,,7.5,,8,1.6,,,4.8,,,29,27.3,6.8,13.8
carrier,40,FEMALE,,키즈맘_초등생,3,4.9,7.4,4.9,8.7,9.5,10,,6.8,8.7,,25.1,25,6.5,12.4
carrier,40,FEMALE,,2인가구,5,10,6.6,10,7.1,4.6,,,4.3,0.2,,25.4,24.5,6.7,11.8
carrier,40,FEMALE,,,127,7.5,7.6,7.5,7.5,4.4,,3.7,4.2,,,26.3,24.8,7.6,11.7
carrier,40,FEMALE,,중년_자녀동거,17,10,8.1,10,8,4.6,8,5.9,4.1,,,23.7,24.6,5.9,12.7
carrier,40,FEMALE,,키즈맘_미취학,6,10,6.3,10,8.7,6.2,8,8,4.5,,,23.9,22.9,6.5,13.1
carrier,40,FEMALE,강원,중년_자녀동거,3,,7.7,,8.4,2,,,2.1,4.8,,24.9,24.6,6.2,12.1
carrier,40,FEMALE,강원,,15,,7.8,,4,9.5,,,9.6,,,29.5,28.8,6.7,14.1
carrier,40,FEMALE,강원,키즈맘_중학생,2,,,,9.9,0.9,,,1.7,,,15.3,14.3,3.4,9.1
carrier,40,FEMALE,강원,키즈맘_초등생,1,,,,,5.5,,,9.1,,,17.6,8.7,6.8,8.5
carrier,40,FEMALE,경기,1인가구,3,,7.3,,8.9,4.7,,,8.9,0.2,,25.3,26,7.5,12.3
carrier,40,FEMALE,경기,,139,6.7,7.4,6.7,7.4,4.9,8,9.1,3.4,6.9,7.7,24.7,22.9,6.5,11.7
carrier,40,FEMALE,경기,키즈맘_중학생,12,10,6.7,10,7.4,4.7,8,4.3,4.9,8.4,,19.7,21,4.2,12
carrier,40,FEMALE,경기,키즈맘_미취학,6,10,6.9,10,6.5,4.9,8,,3.3,8.9,,25.8,25.2,6.7,13.2
carrier,40,FEMALE,경기,중년_자녀동거,13,6.7,7.6,6.7,8.1,5.2,8,,6.3,5.2,7.7,26,27,5.9,13.5
carrier,40,FEMALE,경기,키즈맘_초등생,20,5.5,7.4,5.5,8,4.7,4.4,8.5,4.8,6.2,,19.3,20.1,4.9,10.4
carrier,40,FEMALE,경남,1인가구,1,,6.3,,8,5,,0.6,2.4,,,18.1,17.9,4.7,9.2
carrier,40,FEMALE,경남,키즈맘_초등생,2,10,8.3,10,8.5,9.8,8,9.2,10,,,23.3,25,5.7,12.6
carrier,40,FEMALE,경남,중년_자녀동거,4,10,8.1,10,3.3,2.1,8,,2.1,,,27.3,26.4,8,13.2
carrier,40,FEMALE,경남,키즈맘_중학생,4,10,7.1,10,5.6,6,8.1,,7.8,7.6,,18.6,21.6,3.4,11.7
carrier,40,FEMALE,경남,,28,,6.9,,8,6.1,,,0.7,1.9,,28.8,28,6.8,14.6
carrier,40,FEMALE,경남,키즈맘_미취학,2,10,,10,7.1,9.6,,,9.8,,,24.5,22.3,7.9,12.3
carrier,40,FEMALE,경북,중년_자녀동거,1,,,,9.5,9.5,,,9.3,,,38.3,39.9,9.9,19.6
carrier,40,FEMALE,경북,키즈맘_중학생,2,10,7.8,10,7.9,9.8,8,,10,10,,37.9,38.4,9.3,17.7
carrier,40,FEMALE,경북,1인가구,1,10,7.3,10,8,4.5,,,0.1,,,14.2,20.2,1.3,15
carrier,40,FEMALE,경북,키즈맘_초등생,5,10,7.1,10,8.4,1.6,10,,7.1,,,20,22.5,4,13.2
carrier,40,FEMALE,경북,,25,10,6.8,10,4.7,3.5,,,2.8,,,30,27.5,6.8,14
carrier,40,FEMALE,광주,중년_자녀동거,2,,7.8,,8.9,9.6,,,5.5,7.6,,28.7,24.2,8.5,12.4
carrier,40,FEMALE,광주,,15,,7.3,,8,4.5,,,2.4,,,21.4,17,6.4,9
carrier,40,FEMALE,광주,키즈맘_초등생,2,,7.3,,8.9,4.5,,0.2,5.8,,,31.7,29,9.6,13.7
carrier,40,FEMALE,광주,키즈맘_중학생,2,,7.6,,6.5,3.1,,,5.7,,,36.7,38.7,8.9,17.3
carrier,40,FEMALE,광주,1인가구,1,,,,8,7.4,,,0.5,,,29.5,25.5,8.9,15.2
carrier,40,FEMALE,대구,중년_자녀동거,1,,7.3,,9.2,9.7,,,9.8,,,17.4,17.2,6.1,8.6
carrier,40,FEMALE,대구,키즈맘_초등생,1,,9.5,,9.2,9.7,,0,9.9,,,38.7,39.8,10,17.2
carrier,40,FEMALE,대구,,9,5,7.4,5,6.9,5.4,,,2.8,4.6,,23.4,23.1,4.9,11.4
carrier,40,FEMALE,대전,중년_자녀동거,2,10,7.6,10,9.3,5.7,8,,2.4,8.7,,29,29.3,6.6,15.2
carrier,40,FEMALE,대전,키즈맘_중학생,3,0,,0,4.8,4,,4,4.9,9.7,,20.9,20.3,5,11.4
carrier,40,FEMALE,대전,,17,,7.3,,5.7,1.4,,,1,8,,28.2,22.4,9.5,12.5
carrier,40,FEMALE,대전,1인가구,1,,,,7.7,1,,,1.3,,,37.6,38.6,9.6,17.4
carrier,40,FEMALE,부산,중년_자녀동거,3,10,7.4,10,7.1,4.8,,,4.3,0.1,,21.5,19,6,10
carrier,40,FEMALE,부산,1인가구,2,10,7.8,10,9.1,9.8,,,9.9,9.9,,19,14.3,6.8,8.9
carrier,40,FEMALE,부산,키즈맘_초등생,2,,7.3,,8,4.7,,,0.2,,,18.2,17.2,4,10.3
carrier,40,FEMALE,부산,,37,10,6.3,10,6.7,6.1,8,,4.3,2.8,,24.4,21.3,6.2,12.1
carrier,40,FEMALE,부산,키즈맘_미취학,1,,,,7.9,0.6,,,5.5,,,17.7,17.6,4.5,9.1
carrier,40,FEMALE,부산,키즈맘_중학생,7,10,7.1,10,3.4,3.9,0,0,5.2,0.1,,22.7,21.1,5.8,11.8
carrier,40,FEMALE,서울,2인가구,3,5,,5,8,3.6,8,,4.5,,,16.1,16.4,2.9,11.9
carrier,40,FEMALE,서울,1인가구,5,10,7.3,10,8.4,7,8,4,5.6,7.7,,22.1,21.3,5.4,12.4
carrier,40,FEMALE,서울,키즈맘_미취학,4,10,7.2,10,6.5,3.4,,,4.3,,7.7,27.3,28.8,6.7,14.3
carrier,40,FEMALE,서울,,104,5.5,7.3,5.5,7.5,5.9,8,,5.9,4.9,7.5,22.8,21.4,6.7,10.2
carrier,40,FEMALE,서울,키즈맘_초등생,4,,6.8,,7.8,1.1,8,,2.6,,,19.5,22,4.1,11.5
carrier,40,FEMALE,서울,중년_자녀동거,17,10,7.1,10,7.6,5.7,8,8.1,4.8,8.1,,25.5,25.7,6.5,12.8
carrier,40,FEMALE,서울,키즈맘_중학생,13,10,7.8,10,7.4,4.3,8,8.5,4,7.7,,19.1,19.6,4.5,11.1
carrier,40,FEMALE,세종,중년_자녀동거,2,3.5,7.4,3.5,8.6,3.8,,4,4.8,,,23.5,22.5,5.5,11.5
carrier,40,FEMALE,세종,키즈맘_초등생,1,,7.4,,9.9,9.6,,,9.1,9.8,,39.2,38.6,9.6,19.4
carrier,40,FEMALE,세종,,7,,,,,1.6,,,0.6,,,33.7,35.4,8.6,18.1
carrier,40,FEMALE,울산,,9,,,,,,,,,,,,,,
carrier,40,FEMALE,울산,중년_자녀동거,3,10,7.3,10,9.6,6.8,,,4.8,8,,14,11.6,4.2,8.2
carrier,40,FEMALE,울산,키즈맘_중학생,2,,,,7.5,0.6,,,4.7,,,19.5,17.3,3.2,10.3
carrier,40,FEMALE,인천,키즈맘_초등생,1,,7.3,,8.2,0.5,,,1.9,,,37.4,38.2,9.4,17.7
carrier,40,FEMALE,인천,2인가구,2,,7.8,,8.7,7.6,,,3.1,1.9,,29.3,29.1,8.3,14.4
carrier,40,FEMALE,인천,,50,,6.2,,5.8,3.9,8,,1.5,,,18.1,10.6,5.8,6
