ton,dist,cost
25,183.9185214,33
11,252.6835854,32
11,174.986372,28
11,61.09910068,15
5,273.6558962,30
11,262.4012189,40
5,261.0848124,12
11,106.31149,17
18,308.8039496,40
5,35.18119305,12
5,251.5268783,20
5,44.38678269,14
5,251.3276452,27
11,140.8179007,23.5
11,73.01727863,15
11,118.9589098,19
11,19.35491803,10
25,67.70419493,25
25,33.48977801,24
25,219.4936885,50
11,105.4380392,20
18,111.8318308,32
5,180.1581857,19
25,250.3886814,50
11,250.3886814,43
5,180.1581857,19
11,128.1037948,22.5
11,228.4929029,28
22,97.25602897,32
25,223.7286849,47
25,70.35819936,24
5,188.6274754,28
25,72.67557371,22
11,20.53785427,13
11,63.33205271,14
5,301.3220486,25.5
4,179.5335505,11.35
5,68.47205548,12
5,109.3840116,16
5,63.2120079,24.5
5,43.45866398,9
1,18.13330748,4
25,191.3857574,53
25,256.8668223,50
14,267.8872257,43
25,252.3180422,44
11,267.8872257,43
11,69.41386271,14
25,184.4960166,42
5,237.984148,25
5,56.72870293,16
11,271.7401072,12
11,269.2549817,45
5,169.2328674,20
11,132.3155777,25
5,165.3122854,32
5,108.7443149,32
14,108.7443149,32
5,105.9522956,32
1,74.33239178,7
11,138.6300917,24
11,63.09587327,17
18,67.36183078,22
25,103.5879205,30
25,190.3252941,36
25,37.29607503,15
5,271.7401072,12
11,180.781154,21
4,56.32779382,7
5,68.86682159,10
5,40.8407793,9
11,297.4001877,40
5,242.8730683,25
25,310.5811119,65
5,22.417668,8
18,301.3871483,53
11,59.81120881,18
5,49.76052695,14
25,190.3252941,36
1,192.5860193,14
18,212.5757865,35
11,290.8346039,30
18,290.8346039,30
11,181.192375,23
11,115.3253637,25
25,72.97702661,32
11,238.8073491,38
25,190.3252941,36
25,134.349975,39
5,227.3576827,20
25,95.55896244,30
1,26.73943852,10
18,238.8073491,42
25,170.8771579,31
1,51.8529789,4
25,73.32049633,23
11,164.3077579,27
11,81.40995523,19
25,93.7754146,32
11,54.5236569,18
18,173.1975588,40
1,33.49514241,4
11,263.4307121,48
4,46.80026047,15
11,311.2701925,43
25,113.8725766,36
5,63.30177498,11
5,211.0378454,19
11,110.5628271,19
25,70.35819936,24
11,182.6890678,35
11,116.3558138,23
11,203.504249,35
5,257.2567254,20
25,73.77108034,25
11,124.6467199,25
25,119.691014,45
11,193.6628196,35
11,286.4442964,50
1,57.1361028,7
11,106.7943736,23
25,41.93949399,24
25,239.7606357,48
25,193.5286247,45
18,136.8801126,32
11,195.0338172,28
18,61.48209474,20
25,128.4466864,38
25,51.89212409,24
18,76.1615095,22
25,214.8666118,48
25,307.6468528,50
11,277.3223557,42
18,72.6014201,22
11,24.33077531,11
25,296.5772121,55
18,163.8402703,40
5,34.7895628,11
25,136.3707722,39
25,67.09890046,27
18,111.8901003,26
18,268.1083279,44
25,298.6073996,50
11,113.8817132,25
14,244.348146,42
11,50.82527283,12
18,121.931238,28
18,103.8149771,32
25,305.1330364,60
5,263.8419709,32
18,126.5182451,30
5,243.1796181,36
5,98.95723074,18
11,92.62508562,19
11,118.7721354,17
11,126.5182451,25
11,121.931238,24
25,140.6739075,35
25,214.5664969,42
25,60.74402062,24
25,70.35819936,24
14,266.0496929,45
5,209.6472691,35
5,108.7047667,15
5,175.5653623,32
11,111.8901003,23
5,120.8185156,20
25,90.11728841,28
11,143.9095069,28
14,155.5287825,28
18,172.3614719,28
11,93.63045746,15
11,170.5628443,26
5,93.63045746,15
11,266.711616,40
14,149.4525494,24
11,256.0901323,40
25,72.67557371,22
5,98.47667829,15
18,172.3614719,28
11,98.47667829,15
11,275.5727346,36
5,212.511289,26
5,108.7393417,18
25,259.9721114,55
5,187.6959452,25
5,172.9015726,30
11,212.511289,26
5,203.1621737,18
5,175.7501759,30
25,222.9652745,1.9
11,197.3055445,33
5,172.9015726,30
18,262.9680559,50
18,196.9826115,35
11,196.9826115,32
25,151.6551133,43
18,124.6865695,30
25,287.5900202,60
14,42.3271523,22
11,51.35016569,20
11,58.77979744,17
25,181.5961566,55
11,71.98884363,17
25,85.33316613,23
11,13.78027532,13
25,296.7574592,64
11,92.97131559,14
11,26.90549469,13
25,72.67557371,22
18,110.7435266,34
25,23.23441541,17
5,53.06228672,15
18,152.7171966,34
25,96.74139419,28
11,235.1025222,42
25,89.67324234,29
5,96.6756023,16
11,260.0921697,50
25,188.1185044,52
25,45.68286827,27
5,87.29894205,17
25,251.7841942,45
18,143.1878129,32
25,36.7378306,21
18,135.814711,32
11,6.754985933,9.5
14,105.0374599,22
25,86.17778527,25
11,93.00953767,17
5,93.00953767,15
11,204.2363899,36
11,103.9826597,21
11,105.500534,17
11,307.8607683,38
5,56.63019412,8
5,209.5407479,31
5,105.500534,15
25,60.15607256,24
5,63.95711461,42
25,239.7094742,53
11,185.1553405,30
18,122.2706494,30
25,307.6468528,50
11,249.5323681,36
11,65.33104588,30
25,49.04018929,26
25,78.26434192,25
25,7.149441505,18
18,131.4318592,40
11,54.26250036,17
5,46.6200213,14
25,32.12003997,20
18,90.83382092,30
11,19.46525777,16.5
18,183.7739385,38
25,105.9401481,30
11,64.71064205,18
8,263.6950849,45
1,178.3672017,7
11,270.61008,44
25,195.7055707,37
25,140.9438336,35
25,178.7414171,18
11,103.692395,24
5,202.1837961,39
18,160.6191622,30
25,20.92140583,18
11,75.34507839,26
25,228.3834243,45
18,64.20379291,20
25,188.1743071,45
25,361.6409831,40
11,160.6191622,30
25,259.5283528,62
11,196.8216852,34
5,337.8882293,46
18,184.928001,28
5,322.2761737,13.5
5,130.7022699,20
1,85.86497562,8.2
1,21.81645848,7
5,68.04620741,13
5,77.49635236,16
5,49.46869691,9
5,49.46869691,9
11,110.2395227,23.7
1,55.77426239,4.5
4,21.81645848,6
25,272.2082502,53
11,89.52679582,25
25,261.3100799,57
11,235.1025222,42
5,95.13516863,20
25,332.7998321,68
25,267.5012286,56
25,290.8209431,70
11,63.95711461,42
11,66.79979496,17
11,74.43113387,15
25,293.4792068,63
11,48.02867161,10
25,263.9462493,62
14,292.7415146,45
11,74.43113387,14
25,290.392447,57
11,232.8805873,26
5,188.988933,11
11,67.8952957,14
25,263.9462493,62
25,89.1132374,32
11,58.79054178,13
11,81.82197586,20
25,290.392447,58
11,215.7694119,33
25,97.22666195,42
11,158.0664306,14
11,222.4423752,33
25,330.2544836,56
11,101.6831955,21
11,30.34819761,9
18,212.9642455,45
8,149.3446478,24
5,58.67954493,16
11,217.99493,37
11,160.2489599,18
25,229.459137,47
25,63.70934911,25
18,229.459137,47
5,14.62960806,8
5,243.7872945,42
18,129.8220152,37
11,241.7652053,38
11,65.16205392,22
5,65.16205392,22
14,147.1840063,38
5,149.3446478,24
11,47.65982359,10
5,71.41998352,20
5,73.58917499,20
5,73.46710479,22
5,259.4232277,14
5,97.58861512,21
25,112.8914886,28
11,61.74280801,32
25,88.59026783,30
25,226.9145666,45
25,273.2161482,56
1,253.5153334,18
5,121.6681709,24
5,117.4474017,24
14,117.4474017,24
5,191.190923,30
22,212.4797317,47
25,103.7946426,34
5,124.1570076,20
25,101.9283872,32
11,243.7872945,42
5,47.51439096,12
18,124.1570076,30
5,87.98950935,18
5,103.697219,16
5,114.809147,16
25,69.51747528,28
18,147.1840063,36
25,228.3834243,45
25,198.5257271,38
25,198.5257271,38
25,124.1570076,32
25,147.1840063,38
5,14.62960806,8
5,140.7584204,22
22,281.218114,60
5,66.30665075,12
25,224.8574501,46
14,283.9381128,37
11,89.52679582,25
11,10.23161801,52
11,20.29363461,9
11,17.11844214,34
11,6.318254923,42
11,20.91880292,45
11,44.581528,20
5,26.03886284,10
11,64.63640191,50
25,277.7322286,57
11,180.2040639,40
25,346.9467036,67
11,52.75952225,18
25,332.3655186,70
5,202.9788702,35
18,286.7594081,50
5,23.43417297,6
18,61.02591115,19
25,150.5046836,32
11,20.28741787,8
11,246.4724136,34
11,51.35016569,16
25,175.2841868,25
5,209.1482462,32
5,71.57661378,13
5,157.1975359,15
11,115.3244991,24
11,52.75952225,18
18,116.1687492,26
25,194.9841619,34
25,104.1664103,37
25,140.9438336,35
25,148.6665845,32
25,184.4939292,50
25,255.4497767,52
18,299.6828363,63
11,177.1090465,24
25,19.77249031,17
25,222.4448371,45
5,238.9142526,26
25,15.23897163,15
25,121.3190706,65
25,316.3861807,50
5,297.1012726,38
11,184.5970577,30
25,258.6959051,47
25,309.2843106,70
18,72.10317327,24
25,288.3513191,52
14,59.45543175,19
25,164.4753807,40
25,96.84085519,28
11,74.43113387,35
5,282.2426093,26
25,48.15075895,23
18,300.289276,48
25,65.64151176,20
25,66.51876934,20
25,290.392447,58
25,201.9830996,50
11,122.377196,22
5,38.51334516,13.5
11,221.6962508,18
18,52.27100395,23
11,304.6226612,22
18,171.5814915,27
25,168.1803414,42
22,94.400793,28
25,273.8198693,58
11,217.4098632,18
18,80.36306458,28
18,232.8599473,44
5,217.4098632,18
11,107.5743123,20
11,214.854765,38
14,232.8599473,43
11,72.46060757,45
25,114.3789948,35
11,241.4406709,40
25,70.17542456,23
18,71.82700211,26
11,90.8094014,17
5,49.76052695,14
25,70.17542456,23
25,273.8198693,56
25,201.8759201,45
11,85.04028017,18
11,102.1093593,22
11,59.47120549,20
11,72.46060757,45
14,168.1803414,35
11,246.627824,28
5,342.8569553,20
25,79.63766635,24
5,92.19884325,17
5,60.314925,14
5,92.19884325,17
5,107.1022538,26
1,103.9394953,6
5,107.1022538,26
18,107.1022538,26
14,71.88056161,18
5,103.9394953,6
11,139.8004476,35
25,31.66570803,26
5,188.988933,11
4,44.83906132,8
4,269.5072617,21
1,35.73846071,4
1,208.1016291,11
5,185.5631945,33
5,259.7354129,18
5,93.63007572,16
25,246.627824,28
5,30.15064799,14
25,84.91739217,30
25,235.6099127,50
5,239.2281494,32
5,53.08793165,20
25,321.1825194,67
5,119.0728812,55
8,41.38828512,18
11,42.36256822,38
5,196.0478786,30
5,274.1713708,26
5,196.0478786,30
11,251.5064617,38
25,223.187693,50
25,169.0447349,35
11,91.65366792,24
25,85.62343365,31
25,268.8175094,65
11,53.08793165,20
1,141.3321954,10
5,148.4277856,50
5,112.7369352,18
18,22.74185178,13
11,110.8558814,22
25,41.29140849,23
25,240.8255952,53
25,282.4756908,53
11,259.2066411,14
25,238.4842753,48
5,71.45841097,15
11,148.4277856,50
5,341.9410773,37
11,218.7728326,36
18,132.7273497,33
18,218.7728326,38
5,151.2818667,19
5,89.83650227,14
18,101.577673,30
25,81.26819782,22
11,89.83650227,14
18,174.0416486,34
25,231.1891244,54
18,81.26819782,22
11,301.0971818,50
25,185.230367,40
25,327.1288226,72
25,101.8320796,32
18,92.14373396,28
5,324.8463791,35
11,53.07196631,45
18,58.56546919,17
25,79.05654915,26
5,277.994542,33
25,4.999850619,14
11,179.7919182,28
25,88.72494225,37
5,260.0547197,20
11,144.7261512,28
11,218.9623692,34
18,318.1090873,57
25,249.1299525,55
18,212.9957338,43
11,86.24795526,18
25,163.0962984,43
5,88.44520641,17
25,81.12359314,30
16,82.0192081,20
25,46.33073349,27
25,85.63867406,34
11,32.81133742,14
5,48.70181874,10
25,59.50987748,25
5,168.2265474,21
5,37.77882637,6
5,279.7635638,26
5,78.23145574,22
5,120.8185156,22
25,46.48739792,18
5,132.4160034,22
1,9.906411417,5
1,91.99013757,7
25,53.89702564,21
18,260.8126733,51
25,223.4149162,50
25,118.3771524,42
25,85.63867406,34
18,179.5993404,32
11,50.58729593,15
5,167.6600933,30
25,85.63867406,35
18,311.5174302,12
25,166.0330934,48
25,348.6760023,62
25,68.65658452,30
25,55.3765405,28
25,63.64105264,28
11,33.84343691,12
25,45.80367625,24
18,347.8064255,54
25,49.26805345,22
25,264.2878326,50
25,72.62075743,27
25,82.19432758,28
25,166.867377,50
14,202.3595457,38
25,92.06380654,30
18,138.7201472,26
14,198.765359,40
5,311.5174302,12
25,198.0187545,42
18,250.7927489,43
25,92.06380654,30
25,81.08057235,32
25,79.41262674,24
25,273.6854711,50
5,157.2210286,24
25,240.9643442,48
11,311.5174302,12
25,7.566726615,15
25,137.6316242,34
18,76.1615095,22
18,231.608837,35
25,61.2169803,18
11,96.98282804,26
25,36.18015797,22
18,268.2113269,45
18,8.476341221,14
5,71.47232491,10
25,290.392447,65
11,177.8574185,30
18,146.5692307,48
18,260.8126733,51
18,57.62613851,22
1,102.179967,8
18,200.0193308,35
18,106.8045888,37
25,154.0308999,35
25,68.65658452,30
25,257.0456206,65
25,291.7365401,60
14,130.2494256,30
5,24.05801291,7
11,50.58482225,20
25,38.01977671,22
25,260.3580532,55
11,96.33120818,20
25,214.1401616,54
4,117.750881,9
11,204.3249264,34
25,86.32200174,32
5,66.95596368,16
14,177.856491,35
25,196.8337557,50
11,58.5829724,17
18,177.856491,35
25,80.2452847,28
5,226.397107,32
25,58.67034272,30
5,92.2876597,14
5,147.7201903,22
25,260.3580532,55
25,166.7527504,50
16,62.92582899,22
25,227.0553843,70
11,117.5052366,23
5,152.9163504,16
1,226.8172082,2.5
1,194.1933167,10
5,109.3840116,16.5
1,301.5709224,12.35
1,22.81094241,4
25,166.7527504,50
18,280.2664365,54
25,22.14512675,14
25,108.3782125,33
18,144.9865995,30
18,86.9616306,20
18,303.8144584,59
18,98.71308106,30
5,148.1552968,15
25,228.3614931,50
11,99.05568579,22
25,32.55234092,18
25,222.5396881,45
18,94.06256789,30
25,52.16238865,30
18,195.6092565,40
25,276.8317844,70
18,21.56053297,17
25,263.9722125,75
25,118.2866346,30
18,45.09591929,19
14,90.86883926,27
25,222.5396881,45
25,72.36535656,33
25,261.4535949,40
25,234.9409737,47
25,36.66020634,37
25,311.256303,67
11,91.22208164,25
25,44.45444806,18
25,284.7062232,62
11,80.95093068,23
25,44.45444806,18
25,140.9765099,32
25,195.6092565,45
25,47.67277322,25
25,181.4440225,48
11,7.641366292,27
18,80.79875387,24
25,94.80141418,25
18,245.0895699,42
25,95.85560723,30
11,253.0091049,40
5,289.7716683,33
18,143.2886206,35
18,223.8203503,40
18,82.11376487,22
25,167.5282676,40
5,192.5746137,15
1,52.43920755,6
25,253.4877308,62
11,73.37334527,12
5,90.5182685,23
18,314.616874,23
1,20.31521978,3.5
5,331.8438185,40
5,330.4281737,40
25,109.0601866,40
25,76.04129861,28
25,181.4440225,48
25,71.02311093,24
11,39.35269092,18
25,222.1082286,54
25,208.7102833,54
25,214.8586319,46
25,234.9409737,47
25,113.0996497,30
11,140.1421489,34
25,241.3877494,50
25,112.9018274,35
25,290.392447,65
11,273.4329692,19
11,304.6226612,14
11,196.3111131,36
25,47.67277322,25
11,210.0859965,31
25,52.9799538,26
11,56.60779476,16
25,79.6516861,32
25,294.2234449,48
11,260.7062378,40
25,205.6711528,50
18,37.44397111,22
14,260.7062378,40
18,70.65055695,20
25,146.3641305,38
25,238.4116525,48
25,233.9091184,43
25,71.52810657,27
25,153.1839133,33
25,104.7652094,33
11,155.6866513,29
25,56.60779476,24
5,225.8025019,40
5,74.60030758,14
11,18.17434709,17
11,115.2337853,24
5,268.426322,42
11,268.426322,42
5,91.02349337,18
5,271.2332003,37
5,72.51018758,14
25,22.03687891,15
11,253.5537269,36
5,47.0142996,13
5,91.02349337,18
5,91.02349337,18
5,91.02349337,18
5,47.48226069,18
5,226.9839986,40
14,225.8025019,40
18,84.98469318,28
18,79.9529639,28
5,203.553097,38
5,202.6075885,39
5,202.6075885,39
5,248.2764127,40
18,54.5236569,22
25,15.3586828,14
25,208.9365218,50
5,56.60779476,16
5,253.5537269,36
18,148.5233316,32
18,191.1366772,42
5,151.9671717,26
5,151.9671717,26
5,159.7826567,26
5,95.53764519,16
5,259.4066428,26
5,165.3122854,25
5,94.63020397,13
1,59.49432999,7
5,60.86278061,15
1,187.672506,13
1,33.33939769,3
5,41.3478476,10
5,56.60779476,14
5,175.7501759,30
11,273.4881466,38
5,59.22052876,11
5,261.8634298,25
5,23.55477749,10
5,261.8634298,25
5,63.74075527,11
5,279.7635638,26
5,58.80645692,11
1,42.23193675,5
5,259.4066428,26
11,58.34722564,17
25,174.5358204,48
25,113.0636817,28
25,260.5328721,50
14,176.2902465,33
22,27.86743685,25
25,27.86743685,25
25,109.2561707,38
25,277.0750574,56
25,126.4754459,33
25,267.3409418,56
25,67.70962703,23
25,127.6249898,40
25,59.49048286,27
5,77.4824132,18
25,144.5248059,30
5,326.0525213,50
25,18.26026893,18
25,109.5527889,32
18,101.1071613,23
18,18.17434709,17
5,176.1490938,23
25,294.4200024,57
11,230.7859172,38
25,48.29460203,24
25,266.0327201,45
25,98.13115273,38
11,75.29482084,18
14,106.4581538,20
18,63.40049626,20
5,251.0489323,16
14,285.0392739,45
11,132.1323949,20
11,24.26713015,26
14,301.3871483,52
11,59.36222555,18
25,67.0664332,25
25,112.9797019,27
11,25.4930283,14
11,241.7474498,36
5,19.73503287,10
25,231.9912891,56.3
25,290.392447,62
25,202.9404626,53
14,198.765359,40
25,166.7527504,50
25,95.54326897,35
25,159.2600838,35
11,182.691898,30
11,194.7646051,32
11,32.60705745,17
25,209.7592993,56
25,268.7786275,50
25,128.3398802,37
14,48.70181874,19
11,250.8402077,34
11,13.78027532,14
25,105.3312291,29
11,278.3028146,36
5,328.473258,30
18,47.86966829,23
14,48.77231578,23
25,161.8785322,38
25,107.1880062,32
25,105.7066079,26
25,61.09797587,28
25,125.9590353,33
25,38.29091166,20
25,222.1082286,52
14,8.571286747,15
11,235.1025222,40
11,109.8613353,30
25,23.66450839,27
25,58.61580822,23
11,238.5552104,38
18,159.80505,40
25,73.40834778,24
25,23.66450839,27
25,209.7592993,56
25,164.317578,48
25,230.197785,84
25,79.26581832,27
18,128.5279856,33
8,266.0496929,35
25,122.5509721,37
5,95.92018229,28
11,173.6377767,30
25,78.71754057,27
25,36.79471019,21
11,22.72438552,16
25,76.65975253,28
22,282.1375262,52
11,94.26273284,18
25,191.3371577,52
18,79.46617073,28
25,78.71754057,27
18,99.42918011,22
25,196.4889397,70
25,99.97472361,32
14,66.8907315,20
25,91.15367463,30
25,91.15367463,30
25,219.0841058,55
5,124.9265763,17
5,8.154232649,6
1,216.9303629,14
18,186.3110365,41
25,155.1553285,85
14,225.9114509,34
11,166.6771252,30
25,25.76214434,25
18,250.4626095,38
18,131.5014192,44
11,201.2162826,17
25,277.9955014,54
25,162.8279431,45
25,131.5014192,44
11,48.59712796,16
25,9.204378009,17
18,156.0797296,44
5,92.40207476,20
11,9.709779611,12
5,92.40207476,20
18,79.9529639,35
11,6.625271844,32
25,309.630228,57
25,22.75334435,20
18,225.4911515,38
25,175.615493,40
5,207.7561843,33
18,84.98469318,35
25,84.1763303,38
25,84.1763303,38
25,261.8068631,60
25,96.98064111,34
18,12.01616013,14
25,256.0756445,53
25,209.132361,42
5,271.2332003,49
25,34.2081859,18
11,54.9158024,12
18,205.0057193,43
11,38.89064829,11
25,76.69002549,31
25,29.47261438,20
11,25.95347901,15
25,132.3237706,45
25,200.5424913,50
25,211.173154,45
5,281.2578838,30
11,201.591062,32
11,116.270824,32
5,203.4321143,23
25,103.7966898,35
18,125.5322495,28
11,290.3680303,45
5,282.2082436,32
11,42.75525898,16
25,51.6543151,18
18,54.67003557,22
25,282.2082436,30
25,50.19278793,25
25,155.1553285,85
5,282.2082436,30
5,285.3091296,27
18,166.6771252,25
5,181.1925538,18
5,67.96170623,20
11,122.5340177,28
25,40.28810934,32
1,338.9819199,20
18,288.4041136,70
11,209.4512642,30
11,149.5029475,26
14,155.1322288,32
25,94.46226939,35
11,61.58093572,35
11,239.9009211,38
5,285.3091296,27
18,43.58845892,21
5,103.468355,18
25,75.54396762,26
18,35.98802183,15
25,12.01616013,14
5,224.8667796,13
5,86.08396678,18.5
1,41.50462774,6
5,81.84337551,16
11,68.04620741,22
1,83.0043401,9.5
5,64.52825584,16.5
5,22.92499179,10
1,29.27321363,4.9
